,date,sigla_state,city,place_type,confirmed,deaths,order_for_place,is_last,population,codigo_ibge,confirmed_per_100k_inhabitants,death_rate,latitude,longitude,codigo_uf,state
549,2020-03-30,RN,Açu,city,1.0,0.0,2.0,False,58017.0,2400208,1.72363,0.0,-5.58362,-36.914,24.0,Rio Grande do Norte
550,2020-03-28,RN,Açu,city,1.0,0.0,1.0,False,58017.0,2400208,1.72363,0.0,-5.58362,-36.914,24.0,Rio Grande do Norte
560,2020-04-02,RS,Bagé,city,16.0,0.0,15.0,True,121143.0,4301602,13.207529999999998,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
561,2020-04-01,RS,Bagé,city,15.0,0.0,14.0,False,121143.0,4301602,12.382060000000001,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
562,2020-03-31,RS,Bagé,city,15.0,0.0,13.0,False,121143.0,4301602,12.382060000000001,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
563,2020-03-30,RS,Bagé,city,15.0,0.0,12.0,False,121143.0,4301602,12.382060000000001,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
564,2020-03-29,RS,Bagé,city,9.0,0.0,11.0,False,121143.0,4301602,7.429239999999999,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
565,2020-03-28,RS,Bagé,city,9.0,0.0,10.0,False,121143.0,4301602,7.429239999999999,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
566,2020-03-27,RS,Bagé,city,9.0,0.0,9.0,False,121143.0,4301602,7.429239999999999,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
567,2020-03-26,RS,Bagé,city,9.0,0.0,8.0,False,121143.0,4301602,7.429239999999999,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
568,2020-03-25,RS,Bagé,city,7.0,0.0,7.0,False,121143.0,4301602,5.7783,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
569,2020-03-24,RS,Bagé,city,7.0,0.0,6.0,False,121143.0,4301602,5.7783,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
570,2020-03-23,RS,Bagé,city,7.0,0.0,5.0,False,121143.0,4301602,5.7783,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
571,2020-03-22,RS,Bagé,city,3.0,0.0,4.0,False,121143.0,4301602,2.47641,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
572,2020-03-21,RS,Bagé,city,3.0,0.0,3.0,False,121143.0,4301602,2.47641,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
573,2020-03-20,RS,Bagé,city,2.0,0.0,2.0,False,121143.0,4301602,1.65094,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
574,2020-03-19,RS,Bagé,city,2.0,0.0,1.0,False,121143.0,4301602,1.65094,0.0,-31.3297,-54.0999,43.0,Rio Grande do Sul
584,2020-04-02,SC,Balneário Arroio do Silva,city,1.0,0.0,9.0,True,13071.0,4201950,7.650519999999999,0.0,-28.9806,-49.4237,42.0,Santa Catarina
585,2020-04-01,SC,Balneário Arroio do Silva,city,1.0,0.0,8.0,False,13071.0,4201950,7.650519999999999,0.0,-28.9806,-49.4237,42.0,Santa Catarina
586,2020-03-31,SC,Balneário Arroio do Silva,city,1.0,0.0,7.0,False,13071.0,4201950,7.650519999999999,0.0,-28.9806,-49.4237,42.0,Santa Catarina
587,2020-03-30,SC,Balneário Arroio do Silva,city,1.0,0.0,6.0,False,13071.0,4201950,7.650519999999999,0.0,-28.9806,-49.4237,42.0,Santa Catarina
588,2020-03-29,SC,Balneário Arroio do Silva,city,1.0,0.0,5.0,False,13071.0,4201950,7.650519999999999,0.0,-28.9806,-49.4237,42.0,Santa Catarina
589,2020-03-28,SC,Balneário Arroio do Silva,city,1.0,0.0,4.0,False,13071.0,4201950,7.650519999999999,0.0,-28.9806,-49.4237,42.0,Santa Catarina
590,2020-03-27,SC,Balneário Arroio do Silva,city,1.0,0.0,3.0,False,13071.0,4201950,7.650519999999999,0.0,-28.9806,-49.4237,42.0,Santa Catarina
591,2020-03-26,SC,Balneário Arroio do Silva,city,1.0,0.0,2.0,False,13071.0,4201950,7.650519999999999,0.0,-28.9806,-49.4237,42.0,Santa Catarina
592,2020-03-25,SC,Balneário Arroio do Silva,city,1.0,0.0,1.0,False,13071.0,4201950,7.650519999999999,0.0,-28.9806,-49.4237,42.0,Santa Catarina
594,2020-04-02,SC,Balneário Camboriú,city,10.0,0.0,16.0,True,142295.0,4202008,7.02765,0.0,-26.9926,-48.6352,42.0,Santa Catarina
595,2020-04-01,SC,Balneário Camboriú,city,10.0,0.0,15.0,False,142295.0,4202008,7.02765,0.0,-26.9926,-48.6352,42.0,Santa Catarina
596,2020-03-31,SC,Balneário Camboriú,city,9.0,0.0,14.0,False,142295.0,4202008,6.32489,0.0,-26.9926,-48.6352,42.0,Santa Catarina
597,2020-03-30,SC,Balneário Camboriú,city,9.0,0.0,13.0,False,142295.0,4202008,6.32489,0.0,-26.9926,-48.6352,42.0,Santa Catarina
598,2020-03-29,SC,Balneário Camboriú,city,9.0,0.0,12.0,False,142295.0,4202008,6.32489,0.0,-26.9926,-48.6352,42.0,Santa Catarina
599,2020-03-28,SC,Balneário Camboriú,city,9.0,0.0,11.0,False,142295.0,4202008,6.32489,0.0,-26.9926,-48.6352,42.0,Santa Catarina
600,2020-03-27,SC,Balneário Camboriú,city,9.0,0.0,10.0,False,142295.0,4202008,6.32489,0.0,-26.9926,-48.6352,42.0,Santa Catarina
601,2020-03-26,SC,Balneário Camboriú,city,8.0,0.0,9.0,False,142295.0,4202008,5.62212,0.0,-26.9926,-48.6352,42.0,Santa Catarina
602,2020-03-25,SC,Balneário Camboriú,city,7.0,0.0,8.0,False,142295.0,4202008,4.91936,0.0,-26.9926,-48.6352,42.0,Santa Catarina
603,2020-03-24,SC,Balneário Camboriú,city,9.0,0.0,7.0,False,142295.0,4202008,6.32489,0.0,-26.9926,-48.6352,42.0,Santa Catarina
604,2020-03-23,SC,Balneário Camboriú,city,6.0,0.0,6.0,False,142295.0,4202008,4.21659,0.0,-26.9926,-48.6352,42.0,Santa Catarina
605,2020-03-22,SC,Balneário Camboriú,city,6.0,0.0,5.0,False,142295.0,4202008,4.21659,0.0,-26.9926,-48.6352,42.0,Santa Catarina
606,2020-03-21,SC,Balneário Camboriú,city,6.0,0.0,4.0,False,142295.0,4202008,4.21659,0.0,-26.9926,-48.6352,42.0,Santa Catarina
607,2020-03-20,SC,Balneário Camboriú,city,4.0,0.0,3.0,False,142295.0,4202008,2.81106,0.0,-26.9926,-48.6352,42.0,Santa Catarina
608,2020-03-19,SC,Balneário Camboriú,city,4.0,0.0,2.0,False,142295.0,4202008,2.81106,0.0,-26.9926,-48.6352,42.0,Santa Catarina
609,2020-03-18,SC,Balneário Camboriú,city,2.0,0.0,1.0,False,142295.0,4202008,1.40553,0.0,-26.9926,-48.6352,42.0,Santa Catarina
630,2020-04-02,MG,Barbacena,city,1.0,0.0,1.0,True,137313.0,3105608,0.72826,0.0,-21.2214,-43.7703,31.0,Minas Gerais
634,2020-04-02,PA,Barcarena,city,1.0,0.0,2.0,True,124680.0,1501303,0.80205,0.0,-1.51187,-48.6195,15.0,Pará
635,2020-04-01,PA,Barcarena,city,1.0,0.0,1.0,False,124680.0,1501303,0.80205,0.0,-1.51187,-48.6195,15.0,Pará
639,2020-04-02,BA,Barra,city,1.0,0.0,3.0,True,53578.0,2902708,1.86644,0.0,-11.0859,-43.1459,29.0,Bahia
640,2020-04-01,BA,Barra,city,1.0,0.0,2.0,False,53578.0,2902708,1.86644,0.0,-11.0859,-43.1459,29.0,Bahia
641,2020-03-31,BA,Barra,city,1.0,0.0,1.0,False,53578.0,2902708,1.86644,0.0,-11.0859,-43.1459,29.0,Bahia
647,2020-04-01,RJ,Barra Mansa,city,2.0,0.0,20.0,True,184412.0,3300407,1.08453,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
648,2020-03-31,RJ,Barra Mansa,city,2.0,0.0,19.0,False,184412.0,3300407,1.08453,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
649,2020-03-30,RJ,Barra Mansa,city,1.0,0.0,18.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
650,2020-03-29,RJ,Barra Mansa,city,1.0,0.0,17.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
651,2020-03-28,RJ,Barra Mansa,city,1.0,0.0,16.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
652,2020-03-27,RJ,Barra Mansa,city,1.0,0.0,15.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
653,2020-03-26,RJ,Barra Mansa,city,1.0,0.0,14.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
654,2020-03-25,RJ,Barra Mansa,city,1.0,0.0,13.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
655,2020-03-24,RJ,Barra Mansa,city,1.0,0.0,12.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
656,2020-03-23,RJ,Barra Mansa,city,1.0,0.0,11.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
657,2020-03-22,RJ,Barra Mansa,city,1.0,0.0,10.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
658,2020-03-21,RJ,Barra Mansa,city,1.0,0.0,9.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
659,2020-03-19,RJ,Barra Mansa,city,1.0,0.0,8.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
660,2020-03-18,RJ,Barra Mansa,city,1.0,0.0,7.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
661,2020-03-16,RJ,Barra Mansa,city,1.0,0.0,6.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
662,2020-03-15,RJ,Barra Mansa,city,1.0,0.0,5.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
663,2020-03-12,RJ,Barra Mansa,city,1.0,0.0,4.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
664,2020-03-08,RJ,Barra Mansa,city,1.0,0.0,3.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
665,2020-03-06,RJ,Barra Mansa,city,1.0,0.0,2.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
666,2020-03-05,RJ,Barra Mansa,city,1.0,0.0,1.0,False,184412.0,3300407,0.5422600000000001,0.0,-22.5481,-44.1752,33.0,Rio de Janeiro
689,2020-04-02,BA,Barra do Rocha,city,1.0,0.0,2.0,True,5714.0,2903102,17.50088,0.0,-14.2,-39.5991,29.0,Bahia
690,2020-04-01,BA,Barra do Rocha,city,1.0,0.0,1.0,False,5714.0,2903102,17.50088,0.0,-14.2,-39.5991,29.0,Bahia
697,2020-04-02,BA,Barreiras,city,1.0,0.0,12.0,True,155439.0,2903201,0.6433399999999999,0.0,-12.1439,-44.9968,29.0,Bahia
698,2020-04-01,BA,Barreiras,city,1.0,0.0,11.0,False,155439.0,2903201,0.6433399999999999,0.0,-12.1439,-44.9968,29.0,Bahia
699,2020-03-31,BA,Barreiras,city,1.0,0.0,10.0,False,155439.0,2903201,0.6433399999999999,0.0,-12.1439,-44.9968,29.0,Bahia
700,2020-03-30,BA,Barreiras,city,1.0,0.0,9.0,False,155439.0,2903201,0.6433399999999999,0.0,-12.1439,-44.9968,29.0,Bahia
701,2020-03-29,BA,Barreiras,city,1.0,0.0,8.0,False,155439.0,2903201,0.6433399999999999,0.0,-12.1439,-44.9968,29.0,Bahia
702,2020-03-28,BA,Barreiras,city,1.0,0.0,7.0,False,155439.0,2903201,0.6433399999999999,0.0,-12.1439,-44.9968,29.0,Bahia
703,2020-03-27,BA,Barreiras,city,1.0,0.0,6.0,False,155439.0,2903201,0.6433399999999999,0.0,-12.1439,-44.9968,29.0,Bahia
704,2020-03-26,BA,Barreiras,city,1.0,0.0,5.0,False,155439.0,2903201,0.6433399999999999,0.0,-12.1439,-44.9968,29.0,Bahia
705,2020-03-25,BA,Barreiras,city,1.0,0.0,4.0,False,155439.0,2903201,0.6433399999999999,0.0,-12.1439,-44.9968,29.0,Bahia
706,2020-03-24,BA,Barreiras,city,1.0,0.0,3.0,False,155439.0,2903201,0.6433399999999999,0.0,-12.1439,-44.9968,29.0,Bahia
707,2020-03-23,BA,Barreiras,city,1.0,0.0,2.0,False,155439.0,2903201,0.6433399999999999,0.0,-12.1439,-44.9968,29.0,Bahia
708,2020-03-22,BA,Barreiras,city,1.0,0.0,1.0,False,155439.0,2903201,0.6433399999999999,0.0,-12.1439,-44.9968,29.0,Bahia
725,2020-04-01,SP,Barueri,city,21.0,0.0,9.0,True,274182.0,3505708,7.65915,0.0,-23.5057,-46.879,35.0,São Paulo
726,2020-03-31,SP,Barueri,city,20.0,0.0,8.0,False,274182.0,3505708,7.29442,0.0,-23.5057,-46.879,35.0,São Paulo
727,2020-03-30,SP,Barueri,city,6.0,0.0,7.0,False,274182.0,3505708,2.18833,0.0,-23.5057,-46.879,35.0,São Paulo
728,2020-03-27,SP,Barueri,city,3.0,0.0,6.0,False,274182.0,3505708,1.09416,0.0,-23.5057,-46.879,35.0,São Paulo
729,2020-03-26,SP,Barueri,city,3.0,0.0,5.0,False,274182.0,3505708,1.09416,0.0,-23.5057,-46.879,35.0,São Paulo
730,2020-03-25,SP,Barueri,city,1.0,0.0,4.0,False,274182.0,3505708,0.36472,0.0,-23.5057,-46.879,35.0,São Paulo
731,2020-03-20,SP,Barueri,city,1.0,0.0,3.0,False,274182.0,3505708,0.36472,0.0,-23.5057,-46.879,35.0,São Paulo
732,2020-03-19,SP,Barueri,city,1.0,0.0,2.0,False,274182.0,3505708,0.36472,0.0,-23.5057,-46.879,35.0,São Paulo
733,2020-03-18,SP,Barueri,city,1.0,0.0,1.0,False,274182.0,3505708,0.36472,0.0,-23.5057,-46.879,35.0,São Paulo
747,2020-04-02,MS,Batayporã,city,4.0,1.0,7.0,True,11329.0,5002001,35.30762,0.25,-22.2944,-53.2705,50.0,Mato Grosso do Sul
748,2020-04-01,MS,Batayporã,city,3.0,1.0,6.0,False,11329.0,5002001,26.48071,0.3333,-22.2944,-53.2705,50.0,Mato Grosso do Sul
749,2020-03-31,MS,Batayporã,city,3.0,1.0,5.0,False,11329.0,5002001,26.48071,0.3333,-22.2944,-53.2705,50.0,Mato Grosso do Sul
750,2020-03-30,MS,Batayporã,city,3.0,0.0,4.0,False,11329.0,5002001,26.48071,0.0,-22.2944,-53.2705,50.0,Mato Grosso do Sul
751,2020-03-29,MS,Batayporã,city,2.0,0.0,3.0,False,11329.0,5002001,17.65381,0.0,-22.2944,-53.2705,50.0,Mato Grosso do Sul
752,2020-03-28,MS,Batayporã,city,1.0,0.0,2.0,False,11329.0,5002001,8.8269,0.0,-22.2944,-53.2705,50.0,Mato Grosso do Sul
753,2020-03-27,MS,Batayporã,city,1.0,0.0,1.0,False,11329.0,5002001,8.8269,0.0,-22.2944,-53.2705,50.0,Mato Grosso do Sul
755,2020-04-01,SP,Bauru,city,2.0,0.0,2.0,True,376818.0,3506003,0.53076,0.0,-22.3246,-49.0871,35.0,São Paulo
756,2020-03-31,SP,Bauru,city,1.0,0.0,1.0,False,376818.0,3506003,0.26538,0.0,-22.3246,-49.0871,35.0,São Paulo
761,2020-04-01,CE,Beberibe,city,1.0,0.0,3.0,True,53573.0,2302206,1.8666099999999999,0.0,-4.17741,-38.1271,23.0,Ceará
762,2020-03-31,CE,Beberibe,city,1.0,0.0,2.0,False,53573.0,2302206,1.8666099999999999,0.0,-4.17741,-38.1271,23.0,Ceará
763,2020-03-30,CE,Beberibe,city,1.0,0.0,1.0,False,53573.0,2302206,1.8666099999999999,0.0,-4.17741,-38.1271,23.0,Ceará
773,2020-04-01,RJ,Belford Roxo,city,3.0,0.0,7.0,True,510906.0,3300456,0.58719,0.0,-22.764,-43.3992,33.0,Rio de Janeiro
774,2020-03-31,RJ,Belford Roxo,city,2.0,0.0,6.0,False,510906.0,3300456,0.39146,0.0,-22.764,-43.3992,33.0,Rio de Janeiro
775,2020-03-30,RJ,Belford Roxo,city,2.0,0.0,5.0,False,510906.0,3300456,0.39146,0.0,-22.764,-43.3992,33.0,Rio de Janeiro
776,2020-03-29,RJ,Belford Roxo,city,2.0,0.0,4.0,False,510906.0,3300456,0.39146,0.0,-22.764,-43.3992,33.0,Rio de Janeiro
777,2020-03-28,RJ,Belford Roxo,city,1.0,0.0,3.0,False,510906.0,3300456,0.19573,0.0,-22.764,-43.3992,33.0,Rio de Janeiro
778,2020-03-27,RJ,Belford Roxo,city,1.0,0.0,2.0,False,510906.0,3300456,0.19573,0.0,-22.764,-43.3992,33.0,Rio de Janeiro
779,2020-03-26,RJ,Belford Roxo,city,1.0,0.0,1.0,False,510906.0,3300456,0.19573,0.0,-22.764,-43.3992,33.0,Rio de Janeiro
781,2020-04-02,BA,Belmonte,city,1.0,0.0,1.0,True,23328.0,2903409,4.28669,0.0,-15.8608,-38.8758,29.0,Bahia
784,2020-04-02,MG,Belo Horizonte,city,210.0,3.0,17.0,True,2512070.0,3106200,8.359639999999999,0.0143,-19.9102,-43.9266,31.0,Minas Gerais
785,2020-04-01,MG,Belo Horizonte,city,188.0,2.0,16.0,False,2512070.0,3106200,7.48387,0.0106,-19.9102,-43.9266,31.0,Minas Gerais
786,2020-03-31,MG,Belo Horizonte,city,163.0,2.0,15.0,False,2512070.0,3106200,6.48867,0.0123,-19.9102,-43.9266,31.0,Minas Gerais
787,2020-03-30,MG,Belo Horizonte,city,163.0,1.0,14.0,False,2512070.0,3106200,6.48867,0.0061,-19.9102,-43.9266,31.0,Minas Gerais
788,2020-03-29,MG,Belo Horizonte,city,143.0,0.0,13.0,False,2512070.0,3106200,5.69252,0.0,-19.9102,-43.9266,31.0,Minas Gerais
789,2020-03-28,MG,Belo Horizonte,city,129.0,0.0,12.0,False,2512070.0,3106200,5.13521,0.0,-19.9102,-43.9266,31.0,Minas Gerais
790,2020-03-27,MG,Belo Horizonte,city,118.0,0.0,11.0,False,2512070.0,3106200,4.6973199999999995,0.0,-19.9102,-43.9266,31.0,Minas Gerais
791,2020-03-26,MG,Belo Horizonte,city,96.0,0.0,10.0,False,2512070.0,3106200,3.82155,0.0,-19.9102,-43.9266,31.0,Minas Gerais
792,2020-03-25,MG,Belo Horizonte,city,90.0,0.0,9.0,False,2512070.0,3106200,3.5827,0.0,-19.9102,-43.9266,31.0,Minas Gerais
793,2020-03-24,MG,Belo Horizonte,city,87.0,0.0,8.0,False,2512070.0,3106200,3.46328,0.0,-19.9102,-43.9266,31.0,Minas Gerais
794,2020-03-23,MG,Belo Horizonte,city,60.0,0.0,7.0,False,2512070.0,3106200,2.38847,0.0,-19.9102,-43.9266,31.0,Minas Gerais
795,2020-03-21,MG,Belo Horizonte,city,30.0,0.0,6.0,False,2512070.0,3106200,1.19423,0.0,-19.9102,-43.9266,31.0,Minas Gerais
796,2020-03-20,MG,Belo Horizonte,city,20.0,0.0,5.0,False,2512070.0,3106200,0.7961600000000001,0.0,-19.9102,-43.9266,31.0,Minas Gerais
797,2020-03-19,MG,Belo Horizonte,city,18.0,0.0,4.0,False,2512070.0,3106200,0.71654,0.0,-19.9102,-43.9266,31.0,Minas Gerais
798,2020-03-18,MG,Belo Horizonte,city,10.0,0.0,3.0,False,2512070.0,3106200,0.39808000000000004,0.0,-19.9102,-43.9266,31.0,Minas Gerais
799,2020-03-17,MG,Belo Horizonte,city,5.0,0.0,2.0,False,2512070.0,3106200,0.19904000000000002,0.0,-19.9102,-43.9266,31.0,Minas Gerais
800,2020-03-16,MG,Belo Horizonte,city,1.0,0.0,1.0,False,2512070.0,3106200,0.039810000000000005,0.0,-19.9102,-43.9266,31.0,Minas Gerais
801,2020-04-02,PE,Belo Jardim,city,1.0,0.0,15.0,True,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
802,2020-04-01,PE,Belo Jardim,city,1.0,0.0,14.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
803,2020-03-31,PE,Belo Jardim,city,1.0,0.0,13.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
804,2020-03-30,PE,Belo Jardim,city,1.0,0.0,12.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
805,2020-03-29,PE,Belo Jardim,city,1.0,0.0,11.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
806,2020-03-28,PE,Belo Jardim,city,1.0,0.0,10.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
807,2020-03-27,PE,Belo Jardim,city,1.0,0.0,9.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
808,2020-03-26,PE,Belo Jardim,city,1.0,0.0,8.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
809,2020-03-25,PE,Belo Jardim,city,1.0,0.0,7.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
810,2020-03-24,PE,Belo Jardim,city,1.0,0.0,6.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
811,2020-03-23,PE,Belo Jardim,city,1.0,0.0,5.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
812,2020-03-22,PE,Belo Jardim,city,1.0,0.0,4.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
813,2020-03-21,PE,Belo Jardim,city,1.0,0.0,3.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
814,2020-03-18,PE,Belo Jardim,city,1.0,0.0,2.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
815,2020-03-17,PE,Belo Jardim,city,1.0,0.0,1.0,False,76439.0,2601706,1.30823,0.0,-8.3313,-36.4258,26.0,Pernambuco
821,2020-04-02,PA,Belém,city,25.0,0.0,16.0,True,1492745.0,1501402,1.67477,0.0,-1.4554,-48.4898,15.0,Pará
822,2020-04-01,PA,Belém,city,25.0,0.0,15.0,False,1492745.0,1501402,1.67477,0.0,-1.4554,-48.4898,15.0,Pará
823,2020-03-31,PA,Belém,city,21.0,0.0,14.0,False,1492745.0,1501402,1.4068,0.0,-1.4554,-48.4898,15.0,Pará
824,2020-03-30,PA,Belém,city,17.0,0.0,13.0,False,1492745.0,1501402,1.13884,0.0,-1.4554,-48.4898,15.0,Pará
825,2020-03-29,PA,Belém,city,12.0,0.0,12.0,False,1492745.0,1501402,0.80389,0.0,-1.4554,-48.4898,15.0,Pará
826,2020-03-28,PA,Belém,city,10.0,0.0,11.0,False,1492745.0,1501402,0.66991,0.0,-1.4554,-48.4898,15.0,Pará
827,2020-03-27,PA,Belém,city,9.0,0.0,10.0,False,1492745.0,1501402,0.60292,0.0,-1.4554,-48.4898,15.0,Pará
828,2020-03-26,PA,Belém,city,6.0,0.0,9.0,False,1492745.0,1501402,0.40194,0.0,-1.4554,-48.4898,15.0,Pará
829,2020-03-25,PA,Belém,city,4.0,0.0,8.0,False,1492745.0,1501402,0.26796,0.0,-1.4554,-48.4898,15.0,Pará
830,2020-03-24,PA,Belém,city,4.0,0.0,7.0,False,1492745.0,1501402,0.26796,0.0,-1.4554,-48.4898,15.0,Pará
831,2020-03-23,PA,Belém,city,4.0,0.0,6.0,False,1492745.0,1501402,0.26796,0.0,-1.4554,-48.4898,15.0,Pará
832,2020-03-22,PA,Belém,city,4.0,0.0,5.0,False,1492745.0,1501402,0.26796,0.0,-1.4554,-48.4898,15.0,Pará
833,2020-03-21,PA,Belém,city,2.0,0.0,4.0,False,1492745.0,1501402,0.13398,0.0,-1.4554,-48.4898,15.0,Pará
834,2020-03-20,PA,Belém,city,2.0,0.0,3.0,False,1492745.0,1501402,0.13398,0.0,-1.4554,-48.4898,15.0,Pará
835,2020-03-19,PA,Belém,city,1.0,0.0,2.0,False,1492745.0,1501402,0.06699,0.0,-1.4554,-48.4898,15.0,Pará
836,2020-03-18,PA,Belém,city,1.0,0.0,1.0,False,1492745.0,1501402,0.06699,0.0,-1.4554,-48.4898,15.0,Pará
850,2020-04-02,RS,Bento Gonçalves,city,4.0,0.0,14.0,True,120454.0,4302105,3.3207699999999996,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
851,2020-04-01,RS,Bento Gonçalves,city,2.0,0.0,13.0,False,120454.0,4302105,1.66038,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
852,2020-03-31,RS,Bento Gonçalves,city,2.0,0.0,12.0,False,120454.0,4302105,1.66038,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
853,2020-03-30,RS,Bento Gonçalves,city,2.0,0.0,11.0,False,120454.0,4302105,1.66038,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
854,2020-03-29,RS,Bento Gonçalves,city,2.0,0.0,10.0,False,120454.0,4302105,1.66038,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
855,2020-03-28,RS,Bento Gonçalves,city,2.0,0.0,9.0,False,120454.0,4302105,1.66038,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
856,2020-03-27,RS,Bento Gonçalves,city,2.0,0.0,8.0,False,120454.0,4302105,1.66038,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
857,2020-03-26,RS,Bento Gonçalves,city,2.0,0.0,7.0,False,120454.0,4302105,1.66038,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
858,2020-03-25,RS,Bento Gonçalves,city,2.0,0.0,6.0,False,120454.0,4302105,1.66038,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
859,2020-03-24,RS,Bento Gonçalves,city,2.0,0.0,5.0,False,120454.0,4302105,1.66038,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
860,2020-03-23,RS,Bento Gonçalves,city,2.0,0.0,4.0,False,120454.0,4302105,1.66038,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
861,2020-03-22,RS,Bento Gonçalves,city,2.0,0.0,3.0,False,120454.0,4302105,1.66038,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
862,2020-03-21,RS,Bento Gonçalves,city,2.0,0.0,2.0,False,120454.0,4302105,1.66038,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
863,2020-03-20,RS,Bento Gonçalves,city,0.0,0.0,1.0,False,120454.0,4302105,0.0,0.0,-29.1662,-51.5165,43.0,Rio Grande do Sul
876,2020-04-02,MG,Betim,city,5.0,0.0,11.0,True,439340.0,3106705,1.1380700000000001,0.0,-19.9668,-44.2008,31.0,Minas Gerais
877,2020-04-01,MG,Betim,city,5.0,0.0,10.0,False,439340.0,3106705,1.1380700000000001,0.0,-19.9668,-44.2008,31.0,Minas Gerais
878,2020-03-31,MG,Betim,city,5.0,0.0,9.0,False,439340.0,3106705,1.1380700000000001,0.0,-19.9668,-44.2008,31.0,Minas Gerais
